datetime,temp,feelslike,humidity,precip,windspeed,sealevelpressure,cloudcover,conditions
2023-04-03T13:00:00,15.7,15.7,77.9,0,13.4,1019,100,Overcast
2023-04-03T14:00:00,15.7,15.7,79.9,0,12.5,1018.1,50,Partially cloudy
2023-04-03T15:00:00,16.8,16.8,71.21,0,5.2,1017,27.6,Partially cloudy
2023-04-03T16:00:00,15.8,15.8,75.6,0,4.1,1016.1,36.4,Partially cloudy
2023-04-03T17:00:00,15.9,15.9,74.71,0,3.6,1015.1,27.6,Partially cloudy
2023-04-03T18:00:00,15.9,15.9,79.8,0,6.9,1014.1,27.6,Partially cloudy
2023-04-03T19:00:00,15.8,15.8,71.6,0,5.4,1013.1,27.6,Partially cloudy
2023-04-03T20:00:00,14,14,89.35,0,16.6,1013.2,47.6,Partially cloudy
2023-04-03T21:00:00,13.9,13.9,87.04,0,18.5,1014.1,27.6,Partially cloudy
2023-04-03T22:00:00,12.9,12.9,91.29,0,22.3,1014.2,90.4,Overcast
2023-04-03T23:00:00,12.9,12.9,81.99,0,20.3,1014.1,50,Partially cloudy
2023-04-04T00:00:00,12.9,12.9,83.52,0,16.1,1014,100,Overcast
2023-04-04T01:00:00,12.9,12.9,84.87,0,13.2,1014,27.6,Partially cloudy
2023-04-04T02:00:00,11.9,11.9,91.37,0,10.5,1014,96.9,Overcast
2023-04-04T03:00:00,11.8,11.8,86.14,0,10.2,1013.1,100,Overcast
2023-04-04T04:00:00,11.7,11.7,90.99,0,8.7,1013.2,100,Overcast
2023-04-04T05:00:00,10.9,10.9,90.56,0,7.3,1013.1,99.5,Overcast
2023-04-04T06:00:00,10.6,10.6,92.03,0,7.1,1013.1,42.5,Partially cloudy
2023-04-04T07:00:00,9.6,9.4,92.73,0,5,1013.1,0,Clear
2023-04-04T08:00:00,9.8,9.4,92.73,0,5.2,1014.1,0,Clear
2023-04-04T09:00:00,14.4,14.4,72.51,0,4.5,1014.1,0,Clear
2023-04-04T10:00:00,16.5,16.5,56.84,0,14.1,1015.1,40,Partially cloudy
2023-04-04T11:00:00,18.3,18.3,44.95,0,12.5,1015.1,0,Clear
2023-04-04T12:00:00,19.5,19.5,39.8,0,15.2,1015.1,0,Clear
2023-04-04T13:00:00,21,21,26.73,0,15.2,1015.1,30,Partially cloudy
2023-04-04T14:00:00,21,21,27.63,0,13.4,1015.1,0,Clear
2023-04-04T15:00:00,23.8,23.8,23.83,0,14.1,1014.2,0,Clear
2023-04-04T16:00:00,23.8,23.8,16.99,0,16.1,1014.1,30,Partially cloudy
2023-04-04T17:00:00,22,22,39.29,0,16.1,1014.1,0,Clear
2023-04-04T18:00:00,23.8,23.8,16.8,0,19.8,1014.1,0,Clear
2023-04-04T19:00:00,20.1,20.1,45.77,0,15,1014.1,0,Clear
2023-04-04T20:00:00,17.2,17.2,58.51,0,15,1015.1,0,Clear
2023-04-04T21:00:00,15.1,15.1,72.8,0,6.3,1015.2,0,Clear
2023-04-04T22:00:00,14.1,14.1,73.21,0,2.7,1016.2,0,Clear
2023-04-04T23:00:00,14,14,70.11,0,7.1,1017.1,0,Clear
2023-04-05T00:00:00,11.2,11.2,73.91,0,3.4,1017.1,0,Clear
2023-04-05T01:00:00,11.3,11.3,69.46,0,5.6,1017.2,0,Clear
2023-04-05T02:00:00,12,12,51.71,0,9.1,1018,0,Clear
2023-04-05T03:00:00,12.8,12.8,40.7,0,7.4,1017.1,7.3,Clear
2023-04-05T04:00:00,10.9,10.9,49.1,0,14.3,1017.2,0,Clear
2023-04-05T05:00:00,11.6,11.6,43.81,0,13.9,1017.1,0,Clear
2023-04-05T06:00:00,11.6,11.6,38.52,0,4.3,1017.1,0,Clear
2023-04-05T07:00:00,12.5,12.5,33.92,0,8,1017.3,0,Clear
2023-04-05T08:00:00,11.5,11.5,38.83,0,11.2,1018.1,0.5,Clear
2023-04-05T09:00:00,15.3,15.3,26.56,0,12.3,1018.2,5.7,Clear
2023-04-05T10:00:00,16.5,16.5,28.32,0,15.2,1018.2,0.2,Clear
2023-04-05T11:00:00,18.7,18.7,22.05,0,15.5,1018.1,2.6,Clear
2023-04-05T12:00:00,20.7,20.7,24.37,0,13.4,1018.1,28.5,Partially cloudy
2023-04-05T13:00:00,21.8,21.8,21.59,0,6.5,1018,30,Partially cloudy
2023-04-05T14:00:00,19.9,19.9,33.37,0,13.4,1018,41.1,Partially cloudy
2023-04-05T15:00:00,20,20,40.09,0,16.8,1017.1,82,Partially cloudy
2023-04-05T16:00:00,19.9,19.9,47.96,0,16.8,1017,50,Partially cloudy
2023-04-05T17:00:00,18.9,18.9,47.69,0,15.2,1016.1,100,Overcast
2023-04-05T18:00:00,18,18,49.84,0,16.8,1016.1,100,Overcast
2023-04-05T19:00:00,17,17,50.39,0,15.2,1016.1,30,Partially cloudy
2023-04-05T20:00:00,14.2,14.2,58.83,0,10.9,1016.2,87.2,Partially cloudy
2023-04-05T21:00:00,14.1,14.1,59.59,0,15.5,1017.1,86.6,Partially cloudy
2023-04-05T22:00:00,13,13,69.75,0,9.1,1017.2,30,Partially cloudy
2023-04-05T23:00:00,13,13,69.57,0,2.5,1017.2,96,Overcast
